restaurant_id,restaurant_name,cuisine,price_range,delivery_time_min,distance_miles,rating,total_reviews,location,url
1801,Gilaneh Grill House,"Persian, Stew",$$,28,28,4.3,1,Vancouver,https://www.doordash.com/store/446088/?pickup=false
1802,CoCo Fresh Tea & Juice,"Milk Tea, Bubble Tea",$,18,18,4.6,690,Vancouver,https://www.doordash.com/store/98534/?pickup=false
1803,Pho Extreme Xe Lua,"Vietnamese, Pho",$$,24,1.2,4.3,500,Vancouver,https://www.doordash.com/store/446024/?pickup=false
1804,Kintaro Ramen,"BBQ, Japanese",$$,23,1.2,4.5,442,Vancouver,https://www.doordash.com/store/1431642/?pickup=false
1805,Captain's Oven Pizza,"Pizza, Vegetarian",$$,23,23,4.6,265,Vancouver,https://www.doordash.com/store/2537968/?pickup=false
1806,Katsuya,"Japanese, Curry",$$,24,24,4.7,104,Vancouver,https://www.doordash.com/store/2358742/?pickup=false
1807,Hot Star Large Fried Chicken,"Korean Fried Chicken, Korean",$$,19,0.3,4.4,76,Vancouver,https://www.doordash.com/store/1010956/?pickup=false
1808,International Sandwich Factory - Vancouver,"Croissant, Sandwich",$$,21,1.3,4.6,15,Vancouver,https://www.doordash.com/store/23191955/?pickup=false
1809,Moderne Burger,"American, Burgers",$,24,24,4.7,740,Vancouver,https://www.doordash.com/store/31045/?pickup=false
1810,AL HADBAH DONAIR,"Vegetarian, Wraps",$$,20,20,4.6,141,Vancouver,https://www.doordash.com/store/1542321/?pickup=false
1811,Rocky Mtn Chocolate,"Chocolate, Dessert",$$,19,0.4,4.7,343,Vancouver,https://www.doordash.com/store/779728/?pickup=false
1812,Waffleland Cafe,"Waffles, Coffee",$$,20,0.5,4.3,19,Vancouver,https://www.doordash.com/store/2272456/?pickup=false
1813,Rogue Kitchen & Wetbar,"Alcohol, Fries",$$,20,20,4.7,205,Vancouver,https://www.doordash.com/store/1709937/?pickup=false
1814,To Dine For Eatery,"American, Breakfast",$$,20,20,4.7,69,Vancouver,https://www.doordash.com/store/1312632/?pickup=false
1815,Falafel King,"Lebanese, Salads",$$,24,1.3,4.4,150,Vancouver,https://www.doordash.com/store/937041/?pickup=false
1816,Fixins Mac n' Chicken,"Craft Beer, Fried Chicken",$$,25,0.9,4.5,368,Vancouver,https://www.doordash.com/store/1794065/?pickup=false
1817,Osaka Sushi,"Japanese, Sushi",$$,27,27,4.6,348,Vancouver,https://www.doordash.com/store/98374/?pickup=false
1818,BOCA'O,"Tapas/Small Plates, Burgers",$$,23,23,4.6,153,Vancouver,https://www.doordash.com/store/1088495/?pickup=false
1819,Mia Pasta,Salad,$,23,0.5,4.2,23,Vancouver,https://www.doordash.com/store/23057229/?pickup=false
1820,Papaya Hut Restaurant,"Thai, Seafood",$,27,1.8,4.6,860,Vancouver,https://www.doordash.com/store/98418/?pickup=false
1821,Chai69 Cafe,"Indian, Sandwiches",$$,25,25,4.4,86,Vancouver,https://www.doordash.com/store/976031/?pickup=false
1822,Tim Hortons,"Canadian, Sandwiches",$$,15,15,4.1,268,Vancouver,https://www.doordash.com/store/1040293/?pickup=false
1823,Panago Pizza,"Pizza, Salads",$$,20,0.6,4.7,500,Vancouver,https://www.doordash.com/store/1308732/?pickup=false
1824,Kevin & Kevin Juice,"Coffee & Tea, Smoothies",$$,23,0.8,4.6,182,Vancouver,https://www.doordash.com/store/1747573/?pickup=false
1825,Pizza Hut,"Italian, Pizza",$$,24,24,4.5,1,Vancouver,https://www.doordash.com/store/942765/?pickup=false
1826,Shanghai Lu 东宝海鲜酒家,"Chinese, Dim Sum",$$,25,25,4.5,770,Vancouver,https://www.doordash.com/store/98456/?pickup=false
1827,Panne Rizo Gluten Free Bakery,"Catering, Gluten-Free",$$,24,1.6,4.2,148,Vancouver,https://www.doordash.com/store/31659/?pickup=false
1828,Cold Tea Restaurant,"Snacks, Salads",$$,23,0.5,4.7,352,Vancouver,https://www.doordash.com/store/917668/?pickup=false
1829,RedBeef noodle Kitchen,"Taiwanese, Dumplings",$$,24,24,4.7,580,Vancouver,https://www.doordash.com/store/1095066/?pickup=false
1830,Pepper Lunch Canada,"Steak, Ice Cream",$$,26,26,4.4,233,Vancouver,https://www.doordash.com/store/985210/?pickup=false
1831,Papa's Gourmet Pizza,"Pizza, Gourmet",$$,20,0.2,4.4,49,Vancouver,https://www.doordash.com/store/1453147/?pickup=false
1832,Modern Handi Indian Cuisine,"Indian, Vegetarian",$$,26,1.2,4.6,244,Vancouver,https://www.doordash.com/store/355294/?pickup=false
1833,Domo Sushi,"Japanese, Sushi",$$,26,26,4.5,59,Vancouver,https://www.doordash.com/store/98660/?pickup=false
1834,SHANGHAI NOODLES,"Chinese, Noodles",$$,21,21,4.6,182,Vancouver,https://www.doordash.com/store/2532336/?pickup=false
1835,Bibi's kitchen,"Appetizers, Snacks",$$,25,1.1,3.9,113,Vancouver,https://www.doordash.com/store/93088/?pickup=false
1836,SeaHouse Restaurant,"Milk Shakes, Italian",$$,23,0.5,4.4,77,Vancouver,https://www.doordash.com/store/1081023/?pickup=false
1837,Nene Chicken,"Korean, Fried Chicken",$$,25,25,4.6,209,Vancouver,https://www.doordash.com/store/2631802/?pickup=false
1838,Bellaggio,"Pizza, Breakfast",$$,22,22,4.5,50,Vancouver,https://www.doordash.com/store/800042/?pickup=false
1839,Wicked Cafe,"Cafe, Pastries",$$,21,1.4,4.5,96,Vancouver,https://www.doordash.com/store/2846854/?pickup=false
1840,Big Bang Sushi,"Japanese, Sushi",$$,27,1.3,4.7,78,Vancouver,https://www.doordash.com/store/790750/?pickup=false
1841,Pho 37,"Chow Mein, Vietnamese",$$,24,24,4.7,191,Vancouver,https://www.doordash.com/store/1752863/?pickup=false
1842,Time Out Cafe,"Cafe, Coffee",$$,22,22,4,0,Vancouver,https://www.doordash.com/store/98500/?pickup=false
1843,Crepe Delicious,"Healthy, Desserts",$,22,0.5,4.6,15,Vancouver,https://www.doordash.com/store/23057320/?pickup=false
1844,Yui Japanese Bistro,"Japanese, Sushi",$$,22,0.6,4.7,84,Vancouver,https://www.doordash.com/store/1472389/?pickup=false
1845,Ben Gong's Tea,"Milk Tea, Smoothies",$$,29,29,4.4,472,Vancouver,https://www.doordash.com/store/928303/?pickup=false
1846,Tendon Kohaku,"Japanese, Salads",$$,21,21,4.6,144,Vancouver,https://www.doordash.com/store/1509295/?pickup=false
1847,Koko Monk Chocolates,"Chocolates, Sweets",$$,23,1.6,4.6,13,Vancouver,https://www.doordash.com/store/961029/?pickup=false
1848,Yet’s Cafe,"Bubble Tea, Smoothies",$$,22,0.8,4.8,32,Vancouver,https://www.doordash.com/store/1863105/?pickup=false
1849,Brioche Urban Baking & Catering,"Italian, Breakfast",$$,24,24,4.5,88,Vancouver,https://www.doordash.com/store/28136/?pickup=false
1850,Prototype Coffee,"Cafe, Coffee",$$,26,26,4.8,71,Vancouver,https://www.doordash.com/store/713300/?pickup=false
1851,Hot Pie Pizza,"Italian, Pizza",$$,27,0.5,4.2,112,Vancouver,https://www.doordash.com/store/98645/?pickup=false
1852,Caffe Mira,"American, Salads",$$,27,1.7,4.8,231,Vancouver,https://www.doordash.com/store/116722/?pickup=false
1853,Mitra Canteen,"Baklava, Desserts",$$,26,26,4.8,11,Vancouver,https://www.doordash.com/store/58696/?pickup=false
1854,AMOKA Coffee and Bites,"Breakfast, Pie",$$,21,21,4.6,261,Vancouver,https://www.doordash.com/store/1649877/?pickup=false
1855,Ukrainian Village,"Ukrainian, Soup",$$,29,1.2,4.6,1,Vancouver,https://www.doordash.com/store/31108/?pickup=false
1856,The Captain's Boil,"Seafood, Chicken Wings",$$,21,0.9,4.3,404,Vancouver,https://www.doordash.com/store/923552/?pickup=false
1857,Fiasco Pizza Company,Pizza,$$,22,22,4.1,37,Vancouver,https://www.doordash.com/store/1487139/?pickup=false
1858,Vera's Burger Shack,"American, Fast Food",$,27,27,4.3,630,Vancouver,https://www.doordash.com/store/28753/?pickup=false
1859,Purple Grain Cafe,"Salads, Soup",$$,21,1.4,5,0,Vancouver,https://www.doordash.com/store/1136951/?pickup=false
1860,La Casa Gelato,"Bakery, Pastries",$$,24,1.5,4.8,50,Vancouver,https://www.doordash.com/store/445997/?pickup=false
1861,Tropika,"Seafood, Appetizers",$$,24,24,4.5,217,Vancouver,https://www.doordash.com/store/31105/?pickup=false
1862,World Wrap Place,"Wraps, Falafel",$,26,26,4.8,20,Vancouver,https://www.doordash.com/store/42895/?pickup=false
1863,Pizza Pizza,"Italian, Pizza",$,29,1.4,4.4,1,Vancouver,https://www.doordash.com/store/917414/?pickup=false
1864,PHO Q&M Vietnamese Restaurent,"Vietnamese, Pho",$$,23,1.2,4.7,70,Vancouver,https://www.doordash.com/store/925429/?pickup=false
1865,3 Quarters Full Cafe,"Pastries, Bubble Tea",$,28,28,4.5,710,Vancouver,https://www.doordash.com/store/150291/?pickup=false
1866,Ben Gong's Tea,"Milk Tea, Smoothies",$$,22,22,4.7,71,Vancouver,https://www.doordash.com/store/1594080/?pickup=false
1867,Blenz Coffee,"Cafe, Coffee & Tea",$,20,0.5,4.6,334,Vancouver,https://www.doordash.com/store/518136/?pickup=false
1868,Boston Pizza,"Wings, Pizza",$,25,0.2,4.4,510,Vancouver,https://www.doordash.com/store/881467/?pickup=false
1869,Mount Everest Kitchen & Grill,"Indian, Curry",$$,22,22,4.6,237,Vancouver,https://www.doordash.com/store/2234100/?pickup=false
1870,Monsoon curry,"Indian, Vegetarian",$$,26,26,4.6,253,Vancouver,https://www.doordash.com/store/1657265/?pickup=false
1871,La Ruota Pizzeria,"Pizza, Vegetarian",$$,30,1.1,4.5,272,Vancouver,https://www.doordash.com/store/2046596/?pickup=false
1872,Mary's on Davie,"Eggs, Waffles",$$,24,0.9,4.6,77,Vancouver,https://www.doordash.com/store/1485966/?pickup=false
1873,Holy Guacamole Mexican Grill,"Mexican, Tortas",$$,28,28,4.6,275,Vancouver,https://www.doordash.com/store/1721496/?pickup=false
1874,Uno Gelato,"Gelato, Ice Cream",$$,23,23,4.7,0,Vancouver,https://www.doordash.com/store/1260844/?pickup=false
1875,Dan Dan Noodle (Denman) 俏西南,"Chinese, Noodles",$$,27,1.2,4.3,164,Vancouver,https://www.doordash.com/store/1691697/?pickup=false
1876,Cardero Cafe on Davie,"Cafe, Latin American",$$,24,0.7,4.5,51,Vancouver,https://www.doordash.com/store/1057079/?pickup=false
1877,Coca Leaf Cafe,"Cafe, Sandwiches",$$,24,24,4.9,73,Vancouver,https://www.doordash.com/store/926554/?pickup=false
1878,Loz TaKos,"Churros, Nachos",$$,25,25,4.1,48,Vancouver,https://www.doordash.com/store/783004/?pickup=false
1879,Napoletana Pizza Cafe & Gelato,"Cafe, Italian",$$,26,2.1,4.4,183,Vancouver,https://www.doordash.com/store/31646/?pickup=false
1880,Mr Steak,"Steak, Chicken",$$,22,0.5,4.3,13,Vancouver,https://www.doordash.com/store/566547/?pickup=false
1881,Jade Dynasty Restaurant 玉龙轩,"Chinese, Noodles",$$,25,25,4.5,246,Vancouver,https://www.doordash.com/store/566803/?pickup=false
1882,Gringo,"Snacks, Quesadillas",$$,25,25,4.4,270,Vancouver,https://www.doordash.com/store/2408853/?pickup=false
1883,Grab N Go Hamilton,"Korean, Snacks",$$,21,0.2,4.5,187,Vancouver,https://www.doordash.com/store/1312756/?pickup=false
1884,Famous Wok,"Chinese, Asian",$$,18,0.5,3.7,34,Vancouver,https://www.doordash.com/store/217582/?pickup=false
1885,Mr. Cool Donair (Robson Street),"Salads, Wraps",$$,23,23,4.2,17,Vancouver,https://www.doordash.com/store/2855906/?pickup=false
1886,Circle K,"Breakfast, Ice Cream",$$,19,19,4.3,181,Vancouver,https://www.doordash.com/convenience/store/1241030/?pickup=false
1887,Sushi Kaido,"Sushi, Salads",$$,26,1.3,4.8,75,Vancouver,https://www.doordash.com/store/2411130/?pickup=false
1888,Sashimiya,"Japanese, Grocery",$$,24,0.7,4.7,95,Vancouver,https://www.doordash.com/store/1777694/?pickup=false
1889,Thai Away Home,"Thai, Appetizers",$$,26,26,4.6,280,Vancouver,https://www.doordash.com/store/1266830/?pickup=false
1890,Sushi Maki,"Japanese, Sushi",$$,23,23,5,0,Vancouver,https://www.doordash.com/store/23173518/?pickup=false
1891,Rice 'N Spice,"Dinner, Lunch",$$,22,0.3,4.2,15,Vancouver,https://www.doordash.com/store/98719/?pickup=false
1892,Potluck Hawker Eatery,"Beer, Wine & Spirits",$$,30,1.8,4.8,46,Vancouver,https://www.doordash.com/store/23087467/?pickup=false
1893,EuroFood Plus,"Modern European, Deli",$$,25,25,5,0,Vancouver,https://www.doordash.com/store/2339510/?pickup=false
1894,Male & Female Harmony Adult Boutique,"Toys, Apparel",$$,23,23,4.6,11,Vancouver,https://www.doordash.com/store/1738964/?pickup=false
1895,The Hideout Diner,"Breakfast, Sandwiches",$$,29,1.7,4.6,17,Vancouver,https://www.doordash.com/store/843244/?pickup=false
1896,INS Market,"Convenience, Grocery",$$,22,0.3,4.2,0,Vancouver,https://www.doordash.com/convenience/store/2242911/?pickup=false
1897,Union Latino's Food,"Latin American, Chicken",$$,24,24,5,0,Vancouver,https://www.doordash.com/store/23370733/?pickup=false
1898,Bobatea Investments Ltd.,"Boba, Coffee & Tea",$$,21,21,4.8,28,Vancouver,https://www.doordash.com/store/2650351/?pickup=false
1899,Grab N Go Yaletown,"Korean, Noodles",$$,24,0.5,4.9,34,Vancouver,https://www.doordash.com/store/2105703/?pickup=false
1900,Ojas blend,"Indian, Chicken",$$,25,0.4,4.6,64,Vancouver,https://www.doordash.com/store/1608717/?pickup=false
1901,ZAC•ZAC JAPANESE CURRY HOUSE,"Japanese, Curry",$$,22,22,5,0,Vancouver,https://www.doordash.com/store/23267569/?pickup=false
1902,Bird N' Hand,"Chicken Wings, Dessert",$$,24,24,5,0,Vancouver,https://www.doordash.com/store/23261782/?pickup=false
1903,Gong Cha 贡茶,"Chinese, Milk Tea",$$,19,0.3,4.5,232,Vancouver,https://www.doordash.com/store/885385/?pickup=false
1904,Takis Taverna,"Greek, Souvlaki",$$,29,0.8,4.6,520,Vancouver,https://www.doordash.com/store/1178124/?pickup=false
1905,Noor Donair,"Middle Eastern, Shawarma",$$,26,26,4.4,17,Vancouver,https://www.doordash.com/store/22979798/?pickup=false
1906,PetSmart,"Pet Stores, petco",$$,28,28,4.7,211,Vancouver,https://www.doordash.com/convenience/store/1873451/?pickup=false
1907,Siegel's Bagels,"Sandwiches, Bagels",$,27,1.1,4.7,281,Vancouver,https://www.doordash.com/store/42820/?pickup=false
1908,Goldilocks Bakeshop,"Filipino, Cake Shop",$$,30,1.5,4.6,21,Vancouver,https://www.doordash.com/store/446175/?pickup=false
1909,Casa Della Pasta,"Halal, Italian",$$,30,30,4.6,39,Vancouver,https://www.doordash.com/store/23039294/?pickup=false
1910,Freshii,"Tacos, Burritos",$$,20,20,4.5,134,Vancouver,https://www.doordash.com/store/954576/?pickup=false
1911,Cha Yuan,"Milk Tea, Iced Teas",$$,27,0.6,4.8,87,Vancouver,https://www.doordash.com/store/817795/?pickup=false
1912,Urban Sushi,"Sushi, Bento Box",$$,24,0.3,4.8,23,Vancouver,https://www.doordash.com/store/566428/?pickup=false
1913,Gelato del Mercato,"Ice Cream, Gelato",$$,26,26,4.9,46,Vancouver,https://www.doordash.com/store/1694430/?pickup=false
1914,Paramount Fine Foods,"Wraps, Dessert",$$,24,24,4.3,1,Vancouver,https://www.doordash.com/store/226927/?pickup=false
1915,Chirpyhut Fried Chicken,"Chicken, Snacks",$$,29,1.5,4.5,88,Vancouver,https://www.doordash.com/store/2163795/?pickup=false
1916,Komo Eats Vegan,"Vegan, Frozen Food",$$,26,1.5,4.8,52,Vancouver,https://www.doordash.com/store/2832924/?pickup=false
1917,ShareTea,"Fruit Tea, Milk Tea",$,21,21,4.6,220,Vancouver,https://www.doordash.com/store/154975/?pickup=false
1918,inBtwn Cafe,"Cafe, Coffee & Tea",$$,26,26,4.4,18,Vancouver,https://www.doordash.com/store/2195994/?pickup=false
1919,Bamboo World Kitchen Limited,"Breakfast, Dim Sum",$$,25,1.7,4.3,0,Vancouver,https://www.doordash.com/store/2272567/?pickup=false
1920,Jugo Juice,"Smoothies, Juice Bar",$$,16,0.2,4.7,19,Vancouver,https://www.doordash.com/store/1188086/?pickup=false
1921,Sandwich Express (Maple Leaf Deli),"American, Breakfast",$,23,23,4.1,10,Vancouver,https://www.doordash.com/store/28061/?pickup=false
1922,INS Market,"Chocolates, Pickup",$$,25,25,4,21,Vancouver,https://www.doordash.com/convenience/store/1622260/?pickup=false
1923,SeaHouse restaurant,"Pizza, Breakfast",$$,23,0.5,4.7,25,Vancouver,https://www.doordash.com/store/1617345/?pickup=false
1924,Waves Coffee House,"Coffee, Wraps",$,15,0.1325757576,4.9,14,Vancouver,https://www.doordash.com/store/2734233/?pickup=false
1925,Tacofino Oasis,"Mexican, Burritos",$$,27,27,4.7,233,Vancouver,https://www.doordash.com/store/566656/?pickup=false
1926,Bubble Tea King,"Juice & Smoothie, Green Tea",$$,21,21,3.8,0,Vancouver,https://www.doordash.com/store/22979660/?pickup=false
1927,J & P Kitchen 余香,"Asian Fusion, Noodles",$$,27,1.3,4.7,14,Vancouver,https://www.doordash.com/store/2514410/?pickup=false
1928,Sticky Wings,"American, Fast Food",$,18,0.5,4.5,17,Vancouver,https://www.doordash.com/store/23057636/?pickup=false
1929,Rebel Wings,"American, Wings",$,18,18,3.8,0,Vancouver,https://www.doordash.com/store/23057613/?pickup=false
1930,Pho Xe Lua 24,"Soup, Noodles",$$,30,30,4.7,47,Vancouver,https://www.doordash.com/store/22966765/?pickup=false
1931,Wings & Things,"American, Fast Food",$,20,0.5,3.9,14,Vancouver,https://www.doordash.com/store/23057635/?pickup=false
1932,Vecceria,"Dessert, Chicken",$$,27,0.7,4.8,33,Vancouver,https://www.doordash.com/store/2645255/?pickup=false
1933,Freshslice Pizza,"Dessert, Italian",$,21,21,3.8,67,Vancouver,https://www.doordash.com/store/154850/?pickup=false
1934,Straight Outta Brooklyn Granville Island,"Italian, Pizza",$$,27,27,4.6,21,Vancouver,https://www.doordash.com/store/23057356/?pickup=false
1935,Riddim & Spice,"Jamaican, Chicken",$$,29,2.2,4.5,297,Vancouver,https://www.doordash.com/store/58729/?pickup=false
1936,VIA PASTA,"Comfort Food, Italian",$,24,0.7,5,0,Vancouver,https://www.doordash.com/store/23186153/?pickup=false
1937,AFC by Cold Tea (Asian Fried Chicken),"Comfort Food, Chicken",$$,25,25,4.7,166,Vancouver,https://www.doordash.com/store/1384516/?pickup=false
1938,Chachi's Sandwiches,"Sandwiches, Sausage",$$,23,23,4.5,248,Vancouver,https://www.doordash.com/store/1027557/?pickup=false
1939,Machete Mexican and Healthy Foods,"Mexican, Tacos",$$,30,1,4.4,84,Vancouver,https://www.doordash.com/store/2347907/?pickup=false
1940,Blenz,"Green Tea, shakes",$$,26,1.6,4.1,17,Vancouver,https://www.doordash.com/store/22999461/?pickup=false
1941,Sushi master,"Japanese, Sushi",$$,26,26,4.7,21,Vancouver,https://www.doordash.com/store/1584020/?pickup=false
1942,Little Bangkok Thai Kitchen 2,"Thai, Curry",$$,29,29,4.6,31,Vancouver,https://www.doordash.com/store/2336936/?pickup=false
1943,Chronic Tacos,"Mexican, Breakfast",$,26,0.4,4.2,1,Vancouver,https://www.doordash.com/store/424677/?pickup=false
1944,Momono Tea Shop 桃之夭夭,"Japanese, Milk Tea",$$,27,1.8,4.8,19,Vancouver,https://www.doordash.com/store/1788970/?pickup=false
1945,Olympia Restaurant,"Greek, Souvlaki",$$,30,30,,0,Vancouver,https://www.doordash.com/store/23331144/?pickup=false
1946,Tanoor Pizza,"Pizza, Sandwiches",$$,23,23,5,0,Vancouver,https://www.doordash.com/store/23111965/?pickup=false
1947,Purdys Chocolatier,"Chocolates, Gift",$$,17,0.3,4.9,40,Vancouver,https://www.doordash.com/store/1222880/?pickup=false
1948,Man vs Fries,"Black-Owned, Chicken",$,20,0.5,4.4,12,Vancouver,https://www.doordash.com/store/23057227/?pickup=false
1949,Nonna's Cucina,"Desserts, Salads",$$,28,28,4.6,0,Vancouver,https://www.doordash.com/store/23024881/?pickup=false
1950,Famoso Neapolitan Pizzeria,"Meatballs, Salads",$$,20,20,4.3,153,Vancouver,https://www.doordash.com/store/1307018/?pickup=false
1951,Taco Nori Sushi Tacos,"Tacos, Sushi",$$,27,1.1,4.6,31,Vancouver,https://www.doordash.com/store/2324521/?pickup=false
1952,Gourmet Wok,"Chinese, Soup",$$,26,1.1,4.3,32,Vancouver,https://www.doordash.com/store/911259/?pickup=false
1953,The Golden Horn Turkish Bakery & Cafe,"Turkish, Bakery",$$,26,26,4.5,0,Vancouver,https://www.doordash.com/store/2628548/?pickup=false
1954,American Eclectic Burger,"American, Burgers",$,18,18,4.6,10,Vancouver,https://www.doordash.com/store/23057225/?pickup=false
1955,RICEMAN,"Rice, Biryani",$$,30,1.2,4.3,24,Vancouver,https://www.doordash.com/store/2442080/?pickup=false
1956,Kurotaki Chabann,"Fried Shrimp, Salads",$$,28,0.6,4,0,Vancouver,https://www.doordash.com/store/23186659/?pickup=false
1957,Ben Gong's Tea 本宫的茶,"Cafe, Milk Tea",$$,23,23,4.7,101,Vancouver,https://www.doordash.com/store/1223190/?pickup=false
1958,Another Wing By DJ Khaled,"American, Chicken",$,20,20,3.8,11,Vancouver,https://www.doordash.com/store/23057318/?pickup=false
1959,Michi Craft Kitchen,"Noodles, Rice Bowl",$$,29,1.1,,0,Vancouver,https://www.doordash.com/store/2827779/?pickup=false
1960,Fatburger,"Fries, Salads",$$,19,0.2,4.6,136,Vancouver,https://www.doordash.com/store/1451310/?pickup=false
1961,Gyu-Kaku Japanese BBQ,"Sauce, Dessert",$$,28,28,4.6,362,Vancouver,https://www.doordash.com/store/42696/?pickup=false
1962,MrBeast Burger Canada,"Burgers, Cheeseburger",$$,22,22,4.1,74,Vancouver,https://www.doordash.com/store/23001911/?pickup=false
1963,Body Fuels Inc,"Healthy, Organic",$$,27,1,5,0,Vancouver,https://www.doordash.com/store/2540618/?pickup=false
1964,The Golden Horn Turkish Bakery & Cafe,"Turkish, Bakery",$$,29,1.4,4.7,24,Vancouver,https://www.doordash.com/store/2628544/?pickup=false
